Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Zoop Press,@zooppress,2024-04-03T13:28:09.000Z,False,Devastation Strikes: Deadly Earthquake Rocks Taiwan's East Coast!#TaiwanEarthquake #NaturalDisaster #EarthquakeAlert #HualienRescue #TaiwanStrong,0,0,0,110,"['#TaiwanEarthquake', '#NaturalDisaster', '#EarthquakeAlert', '#HualienRescue', '#TaiwanStrong']",[],[],https://pbs.twimg.com/profile_images/1760920178374688768/hi4vsKpC_normal.jpg,https://x.com/zooppress/status/1775515636804038804,tweet_id:1775515636804038804
Zoop Press,@zooppress,2024-04-03T13:22:44.000Z,False,Terrifying Earthquake Traps Hundreds! Dramatic Rescue Footage Revealed!#TaiwanEarthquake #RescueMission #NaturalDisaster #PrayForTaiwan #EarthquakeAftermath,0,0,0,75,"['#TaiwanEarthquake', '#RescueMission', '#NaturalDisaster', '#PrayForTaiwan', '#EarthquakeAftermath']",[],[],https://pbs.twimg.com/profile_images/1760920178374688768/hi4vsKpC_normal.jpg,https://x.com/zooppress/status/1775514273697218995,tweet_id:1775514273697218995
Daisy Paisley,@DPaisley_Noah,2024-04-03T13:13:47.000Z,False,"Taiwan hit by strongest earthquake in 25 years, resulting in fatalities and widespread damage https://noah-news.com/gb/en/world/2024/04/03/taiwan-hit-by-strongest-earthquake-in--years-resulting-in-fatalities-and-widespread-damage… #Taiwan #earthquake #naturaldisaster",0,0,0,87,"['#Taiwan', '#earthquake', '#naturaldisaster']",[],[],https://pbs.twimg.com/profile_images/1675027466690109440/K7BBvouc_normal.jpg,https://x.com/DPaisley_Noah/status/1775512021401755887,tweet_id:1775512021401755887
Zoop Press,@zooppress,2024-04-03T13:10:54.000Z,False,"Terrifying Earthquake Rocks Taiwan: 9 Dead, 900 Injured!#TaiwanEarthquake #NaturalDisaster #BreakingNews #PrayforTaiwan #EarthquakeUpdates",0,0,0,84,"['#TaiwanEarthquake', '#NaturalDisaster', '#BreakingNews', '#PrayforTaiwan', '#EarthquakeUpdates']",[],[],https://pbs.twimg.com/profile_images/1760920178374688768/hi4vsKpC_normal.jpg,https://x.com/zooppress/status/1775511293468025098,tweet_id:1775511293468025098
HospitalityLawyer.com®,@hospitality_law,2024-04-03T13:03:02.000Z,False,"Here's when #Airbnb will actually issue a refund, according to its updated policyhttps://ow.ly/hYWe50R79sI""The new policy offers cancellations and refunds to guests when they face ""unexpected major events.""#Hospitality #HospitalityIndustry #Travel #NaturalDisaster",0,0,1,49,"['#Airbnb', '#Hospitality', '#HospitalityIndustry', '#Travel', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1475878634162425861/QZuOdw7O_normal.jpg,https://x.com/hospitality_law/status/1775509315551478089,tweet_id:1775509315551478089
NewsDrum,@thenewsdrum,2024-04-03T12:42:43.000Z,True,"TN govt moves SC against Centre, seeks release of natural disaster relief fund#TamilNadu #SupremeCourtofIndia #NaturalDisaster #Cyclones #Flood #Michaung #MKStalin #DMK",0,0,0,35,"['#TamilNadu', '#SupremeCourtofIndia', '#NaturalDisaster', '#Cyclones', '#Flood', '#Michaung', '#MKStalin', '#DMK']",[],[],https://pbs.twimg.com/profile_images/1496472811061518341/Ww_fjyJp_normal.jpg,https://x.com/thenewsdrum/status/1775504199155056987,tweet_id:1775504199155056987
Daisy Paisley,@DPaisley_Noah,2024-04-03T12:16:50.000Z,False,"Powerful earthquake shakes Taiwan, killing nine and injuring hundreds https://noah-news.com/gb/en/news/2024/04/03/powerful-earthquake-shakes-taiwan-killing-nine-and-injuring-hundreds… #Taiwanearthquake #naturaldisaster #Hualien",0,0,2,120,"['#Taiwanearthquake', '#naturaldisaster', '#Hualien']",[],[],https://pbs.twimg.com/profile_images/1675027466690109440/K7BBvouc_normal.jpg,https://x.com/DPaisley_Noah/status/1775497688097697826,tweet_id:1775497688097697826
Fourth Pillar Post,@Post4th,2024-04-03T11:58:00.000Z,False,"Devastating earthquake hits Taiwan, claiming lives and causing widespread destruction. Urgent relief efforts underway. #TaiwanEarthquake #NaturalDisaster #EmergencyResponseRead more: https://4thpillarpost.com",0,0,0,90,"['#TaiwanEarthquake', '#NaturalDisaster', '#EmergencyResponse']",[],[],https://pbs.twimg.com/profile_images/1547625972135968769/WT3RSF_h_normal.jpg,https://x.com/Post4th/status/1775492948290949294,tweet_id:1775492948290949294
Zoop Press,@zooppress,2024-04-03T11:32:24.000Z,False,Tornado Terror: Devastation Strikes as Storm Ravages Kentucky and Tennessee!#Tornado #Kentucky #Tennessee #SevereWeather #NaturalDisaster,0,0,1,174,"['#Tornado', '#Kentucky', '#Tennessee', '#SevereWeather', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1760920178374688768/hi4vsKpC_normal.jpg,https://x.com/zooppress/status/1775486505575932115,tweet_id:1775486505575932115
Legally Speaking,@legallyspking,2024-04-03T11:32:03.000Z,False,Tamil Nadu Govt Moves SC against Centre for Withholding Flood Relief Fundshttps://bitly.ws/3hkDm#TamilNadu #SupremeCourt #floods #naturaldisaster #centralgovt #LegallySpeaking,0,0,0,24,"['#TamilNadu', '#SupremeCourt', '#floods', '#naturaldisaster', '#centralgovt', '#LegallySpeaking']",['@Ashish_sinhaa'],[],https://pbs.twimg.com/profile_images/1591395300094005248/tYThCqLB_normal.jpg,https://x.com/legallyspking/status/1775486417864421535,tweet_id:1775486417864421535
Anusha Baloch,@AnushaaBaloch,2024-04-03T11:11:17.000Z,False,"زلزلے کا مرکز تائیوان کے ہوالیان شہر سے 18 کلومیٹر (11 میل) جنوب میں 34.8 کلومیٹر کی گہرائی میں تھا جبکہ جاپان کی موسمیاتی ایجنسی نے زلزلے کی شدت 7.5 بتائی ہے۔
Cb vs Cb Vs#taiwan #earthquake #InternationalNews #NaturalDisaster #tsunami #Tsunami",8,1,12,737,"['#taiwan', '#earthquake', '#InternationalNews', '#NaturalDisaster', '#tsunami', '#Tsunami']",[],"['\\U0001f504', '\\U0001f504']",https://pbs.twimg.com/profile_images/1767803210050228224/lUVU4k_d_normal.jpg,https://x.com/AnushaaBaloch/status/1775481190201581749,tweet_id:1775481190201581749
Scary(ish),@scaryishpod,2024-04-03T11:00:12.000Z,False," New Podcast! ""Scaryish - Ep 288: Hurricanes & Medical Mysteries"" on  #chimera #creepy #galveston #ghoststory #haunting #horror #humanchimera #hurricane #katrina #legend #medicalmystery #naturaldisaster #paranormal #paranormalpodcast",0,1,1,76,"['#chimera', '#creepy', '#galveston', '#ghoststory', '#haunting', '#horror', '#humanchimera', '#hurricane', '#katrina', '#legend', '#medicalmystery', '#naturaldisaster', '#paranormal', '#paranormalpodcast']",['@Spreaker'],['\\U0001f4e3'],https://pbs.twimg.com/profile_images/1394471256687210501/T5lUxmP7_normal.jpg,https://x.com/scaryishpod/status/1775478401509302750,tweet_id:1775478401509302750
oneworldnewsbangla,@ownbangla,2024-04-03T10:37:39.000Z,False,"তাইওয়ানের বিধ্বংসী ভূমিকম্পের ছবি ও ভিডিও নেট দুনিয়া জুড়ে আলোড়ন তুলেছে ,২৫ বছর পর এই এত ভয়াবহ ভূমিকম্পের সম্মুখীন হল তাইওয়ান #taiwan #taiwanearthquake #taiwanearthquake2024 #viral #viralreelsvideo #trending #naturaldisaster #earthquake",0,0,0,128,"['#taiwan', '#taiwanearthquake', '#taiwanearthquake2024', '#viral', '#viralreelsvideo', '#trending', '#naturaldisaster', '#earthquake']",[],[],https://pbs.twimg.com/profile_images/1671018544648028161/LPx9wzaX_normal.jpg,https://x.com/ownbangla/status/1775472725127225729,tweet_id:1775472725127225729
Zoop Press,@zooppress,2024-04-03T10:35:16.000Z,False,"Breaking News: Deadly Earthquake Rocks Taiwan, Trapping Hundreds!#TaiwanEarthquake #BreakingNews #EarthquakeAlert #PrayForTaiwan #NaturalDisaster",0,0,0,92,"['#TaiwanEarthquake', '#BreakingNews', '#EarthquakeAlert', '#PrayForTaiwan', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1760920178374688768/hi4vsKpC_normal.jpg,https://x.com/zooppress/status/1775472125685727328,tweet_id:1775472125685727328
Kai Lainey,@KLainey_Noah,2024-04-03T10:14:07.000Z,False,"Massive earthquake hits Taiwan, causing widespread destruction https://noah-news.com/gb/en/news/2024/04/03/massive-earthquake-hits-taiwan-causing-widespread-destruction… #Earthquake #Taiwan #NaturalDisaster",0,0,0,93,"['#Earthquake', '#Taiwan', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1674822982034767896/yFNtKw-A_normal.jpg,https://x.com/KLainey_Noah/status/1775466805512818756,tweet_id:1775466805512818756
தினமணி,@DinamaniDaily,2024-04-03T09:54:12.000Z,True,#Dinamani | தைவானில் 25 ஆண்டுகள் இல்லாத அளவில் சக்திவாய்ந்த நிலநடுக்கம்! Watch here:https://youtube.com/shorts/PzFtD0Lxg7I…#taiwan #earthquake #naturaldisaster #tsunami,0,0,1,969,"['#Dinamani', '#taiwan', '#earthquake', '#naturaldisaster', '#tsunami']",[],['\\U0001f535'],https://pbs.twimg.com/profile_images/1081073375311613953/UbeBNas1_normal.jpg,https://x.com/DinamaniDaily/status/1775461793671917896,tweet_id:1775461793671917896
Eric Gens,@Ragnorosis,2024-04-03T09:41:42.000Z,True,"https://independent.co.uk/asia/east-asia/taiwan-earthquake-today-tsunami-warning-magnitude-b2522435.html?utm_source=reddit.com…Shen: Taiwan experiences the strongest earthquake in quite some time. I felt it as a strong tremor even in Taipei.

Periodically, Mother Nature reminds us that for all our efforts, we are but a small part of this world.#Taiwan #naturaldisaster",0,0,1,192,"['#Taiwan', '#naturaldisaster']",[],[],https://pbs.twimg.com/profile_images/1739272005466120192/pdv8R3HE_normal.jpg,https://x.com/Ragnorosis/status/1775458646211559571,tweet_id:1775458646211559571
Daily Tuesday,@dailytuesdayuk,2024-04-03T09:25:48.000Z,True,"Taiwan rocked by 7.4 quake, 4 dead, 60 injured. Tsunami alerts in Japan, Philippines. Stay safe everyone. #TaiwanQuake #TsunamiAlert #EarthquakeSafety #StaySafe #NaturalDisaster 

Read more: https://dailytuesday.co.uk/taiwan-earthquake-2024-tsunami-warnings/…",0,0,0,238,"['#TaiwanQuake', '#TsunamiAlert', '#EarthquakeSafety', '#StaySafe', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1699767049260789760/3uC-Gemr_normal.jpg,https://x.com/dailytuesdayuk/status/1775454646045196536,tweet_id:1775454646045196536
Aiken Claiborne,@AClaiborne_Noah,2024-04-03T09:08:15.000Z,False,Taiwan hit by strongest earthquake in 25 years causing death and destruction https://noah-news.com/gb/en/news/2024/04/03/taiwan-hit-by-strongest-earthquake-in--years-causing-death-and-destruction… #Taiwan #earthquake #naturaldisaster,0,1,1,87,"['#Taiwan', '#earthquake', '#naturaldisaster']",[],[],https://pbs.twimg.com/profile_images/1674743613866082305/JDBa-tAY_normal.jpg,https://x.com/AClaiborne_Noah/status/1775450228671266878,tweet_id:1775450228671266878
Education Post News,@Education_EP,2024-04-03T08:58:45.000Z,False,"Strongest earthquake in 25 years hits Taiwan; 7 dead, over 700 injured

Click here to read more  - https://educationpost.in/news/world/strongest-earthquake-in-25-years-hits-taiwan-7-dead-over-700-injured…#Taiwan #Earthquake #NaturalDisaster #LatestNews #EPNews",0,0,1,98,"['#Taiwan', '#Earthquake', '#NaturalDisaster', '#LatestNews', '#EPNews']",[],[],https://pbs.twimg.com/profile_images/1767414690894761984/yuCTybQ-_normal.jpg,https://x.com/Education_EP/status/1775447837234364916,tweet_id:1775447837234364916
HolaQatar92,@holaqatar92,2024-04-03T08:55:03.000Z,False,"El peor terremoto en 25 años ha golpeado a Taiwán, dejando un saldo de al menos siete personas fallecidas y más de 700 heridos. #holaqatar92 #news #TaiwanEarthquake #NaturalDisaster #EmergencyResponse #DisasterRelief #EarthquakeSafety #TaiwanNews",0,0,3,90,"['#holaqatar92', '#news', '#TaiwanEarthquake', '#NaturalDisaster', '#EmergencyResponse', '#DisasterRelief', '#EarthquakeSafety', '#TaiwanNews']",[],[],https://pbs.twimg.com/profile_images/1587792405562105856/4KHRIMBg_normal.jpg,https://x.com/holaqatar92/status/1775446908154028533,tweet_id:1775446908154028533
Live Scoop,@x_livescoop,2024-04-03T08:30:00.000Z,False,"Taiwan earthquake today:
4 killed in 7.4 magnitude quake,
tsunami alert issued

Read More: https://livescoop.in/taiwan-japan-earthquake-news-what.../…#taiwán #taiwan #taiwanearthquake #taiwantsunami #china #earthquake #earthquakenews #naturaldisaster #news #livenews #latestnews #Trending #livescoop",0,0,0,122,"['#taiwán', '#taiwan', '#taiwanearthquake', '#taiwantsunami', '#china', '#earthquake', '#earthquakenews', '#naturaldisaster', '#news', '#livenews', '#latestnews', '#Trending', '#livescoop']",[],[],https://pbs.twimg.com/profile_images/1789281576045412352/-K40Gop__normal.jpg,https://x.com/x_livescoop/status/1775440604043805175,tweet_id:1775440604043805175
Viory Video,@vioryvideo,2024-04-03T08:16:32.000Z,True,Fire erupts at Hualien’s Donghua University as Taiwan hit by worst earthquake in 25 years#VioryVideo #HualienEarthquake #Taiwan #Hualien #NewTaipeiCity #BuildingCollapse #NaturalDisaster,0,1,2,233,"['#VioryVideo', '#HualienEarthquake', '#Taiwan', '#Hualien', '#NewTaipeiCity', '#BuildingCollapse', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1755573745115185153/zST9vkW2_normal.jpg,https://x.com/vioryvideo/status/1775437211900469308,tweet_id:1775437211900469308
Oliver,@FerrazOlivares,2024-04-03T08:07:21.000Z,True,"Um armazém de uma fábrica desaba na cidade de Nova Taipei depois que um terremoto mortal atinge Taiwan.

 #VioryVideo #HualienEarthquake #Taiwan #NewTaipeiCity #BuildingCollapse #NaturalDisaster",0,0,0,126,"['#VioryVideo', '#HualienEarthquake', '#Taiwan', '#NewTaipeiCity', '#BuildingCollapse', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1614106543191990273/oPMA5EHp_normal.jpg,https://x.com/FerrazOlivares/status/1775434901346467897,tweet_id:1775434901346467897
Viory Video,@vioryvideo,2024-04-03T08:00:01.000Z,True,A factory warehouse collapses in New Taipei City after a deadly earthquake hits Taiwan.#VioryVideo #HualienEarthquake #Taiwan #NewTaipeiCity  #BuildingCollapse #NaturalDisaster,1,1,2,316,"['#VioryVideo', '#HualienEarthquake', '#Taiwan', '#NewTaipeiCity', '#BuildingCollapse', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1755573745115185153/zST9vkW2_normal.jpg,https://x.com/vioryvideo/status/1775433057123664205,tweet_id:1775433057123664205
ShaFilms Stock Footage,@shabazzshareef,2024-04-03T07:53:03.000Z,False,Aerial of Houston neighborhood flooded after #Hurricane Harvey - Stock Footage https://pond5.com/stock-footage/item/79590604-aerial-houston-neighborhood-flooded-after-hurricane-harvey… via  #weather #climatechange #storm #documentaryphotography #dronephotograpy #naturaldisaster,0,0,0,7,"['#Hurricane', '#weather', '#climatechange', '#storm', '#documentaryphotography', '#dronephotograpy', '#naturaldisaster']",['@pond5'],[],https://pbs.twimg.com/profile_images/1800339249952075776/ZbG8A4Nn_normal.jpg,https://x.com/shabazzshareef/status/1775431305364181459,tweet_id:1775431305364181459
Publicize News,@PublicizeNews,2024-04-03T07:51:16.000Z,False,"A 7.2 magnitude earthquake struck Taiwan on Wednesday, the strongest in at least 25 years, resulting in four deaths, hundreds of injuries, and a tsunami warning for southern Japan and the Philippines. 

 #TaiwanEarthquake #NaturalDisaster #TsunamiWarning #Hualien #publicizenews",0,0,1,253,"['#TaiwanEarthquake', '#NaturalDisaster', '#TsunamiWarning', '#Hualien', '#publicizenews']",[],[],https://pbs.twimg.com/profile_images/1737776186732732416/kPVL-7rR_normal.jpg,https://x.com/PublicizeNews/status/1775430857072714179,tweet_id:1775430857072714179
Witness News Now,@PublicizeWNN,2024-04-03T07:49:43.000Z,False,"A 7.2 magnitude earthquake struck Taiwan on Wednesday, the strongest in at least 25 years, resulting in four deaths, hundreds of injuries, and a tsunami warning for southern Japan and the Philippines. 

 #TaiwanEarthquake #NaturalDisaster #TsunamiWarning #Hualien #publicizenews",0,0,1,246,"['#TaiwanEarthquake', '#NaturalDisaster', '#TsunamiWarning', '#Hualien', '#publicizenews']",[],[],https://pbs.twimg.com/profile_images/1791755434065346560/_B4K7AWE_normal.jpg,https://x.com/PublicizeWNN/status/1775430466616660181,tweet_id:1775430466616660181
Freedom Square News,@Freedom_Square_,2024-04-03T07:48:44.000Z,False,"Deadly Earthquake Hits Taiwan

Taiwan experienced its most powerful earthquake in 25 years, causing significant destruction and casualties.  #Taiwan #Earthquake #Hualien #NaturalDisaster ..1/4",3,0,0,111,"['#Taiwan', '#Earthquake', '#Hualien', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1682438645330878473/yjSKnhyh_normal.jpg,https://x.com/Freedom_Square_/status/1775430217693086068,tweet_id:1775430217693086068
opportuneist.com,@opportuneist,2024-04-03T07:46:14.000Z,False,"Taiwan Rocked by Worst Quake in Over Two Decades, Leaving Trail of Destructionhttps://opportuneist.com/?p=18141#7.2magnitudequake #naturaldisaster #seismicevent #Taiwanearthquake #tsunamiwarning",0,0,0,100,"['#naturaldisaster', '#seismicevent', '#Taiwanearthquake', '#tsunamiwarning']",[],[],https://pbs.twimg.com/profile_images/1659613703598161934/VPfoHNPG_normal.jpg,https://x.com/opportuneist/status/1775429588828450959,tweet_id:1775429588828450959
Omar Ba,@LeOmarBa,2024-04-03T07:03:19.000Z,True,Was in Taiwan last summer welcomed by great people . My thoughts and prayers are with the people of Taiwan and all those affected by the recent earthquake. #TaiwanEarthquake #PrayForTaiwan #NaturalDisaster #SupportAndSolidarity #RebuildAndRecover ”,0,0,3,478,"['#TaiwanEarthquake', '#PrayForTaiwan', '#NaturalDisaster', '#SupportAndSolidarity', '#RebuildAndRecover']",[],['\\U0001f64f'],https://pbs.twimg.com/profile_images/1802979497710387200/qtmhE1q2_normal.jpg,https://x.com/LeOmarBa/status/1775418787732279492,tweet_id:1775418787732279492
BBC NEWS (WORLD Parody),@BBCNewsparody,2024-04-03T06:44:18.000Z,False,#TaiwanEarthquake #Hualien #NaturalDisaster #EmergencyResponse #EarthquakeAlert #RescueOperations #BBCNews #BreakingNews,0,1,0,520,"['#TaiwanEarthquake', '#Hualien', '#NaturalDisaster', '#EmergencyResponse', '#EarthquakeAlert', '#RescueOperations', '#BBCNews', '#BreakingNews']",[],[],https://pbs.twimg.com/profile_images/1801871085723377664/m2bZoP_J_normal.jpg,https://x.com/BBCNewsparody/status/1775414003398799654,tweet_id:1775414003398799654
Awaz -The Voice हिन्दी,@AwazTheVoiceHin,2024-04-03T06:31:00.000Z,False,"ताइवान में शक्तिशाली भूकंप, एक की मौत, 50 से अधिक घायलhttps://hindi.awazthevoice.in/world-news/powerful-earthquake-in-taiwan-one-dead-more-than-injured-42083.html…#TaiwanEarthquake #TsunamiWarning #NaturalDisaster #SafetyAlert #EmergencyResponse #EarthquakeAlert #awazthevoice",0,0,0,61,"['#TaiwanEarthquake', '#TsunamiWarning', '#NaturalDisaster', '#SafetyAlert', '#EmergencyResponse', '#EarthquakeAlert', '#awazthevoice']",[],[],https://pbs.twimg.com/profile_images/1721470711649169408/ww_bc6_p_normal.jpg,https://x.com/AwazTheVoiceHin/status/1775410654486130899,tweet_id:1775410654486130899
Infoneo Technologies,@InfoneoT,2024-04-03T06:30:00.000Z,False,BREAKING: Taiwan hit by a powerful 7.5 magnitude earthquake. Our hearts are with all those impacted. Stay safe and stay strong! #TaiwanEarthquake  #SafetyFirst  #PrayForTaiwan   #NaturalDisaster #EmergencyResponse #earthquake  #StaySafeTaiwan #Japan #InfoneoT,0,0,0,177,"['#TaiwanEarthquake', '#SafetyFirst', '#PrayForTaiwan', '#NaturalDisaster', '#EmergencyResponse', '#earthquake', '#StaySafeTaiwan', '#Japan', '#InfoneoT']",[],[],https://pbs.twimg.com/profile_images/543774002909417472/EmWEzyzh_normal.jpeg,https://x.com/InfoneoT/status/1775410402702074017,tweet_id:1775410402702074017
Sagar Ganesh,@mr_sagarganesh,2024-04-03T06:18:33.000Z,False,"A 7.5 magnitude earthquake has hit Taiwan, prompting Japan to issue a tsunami alert.Stay safe everyone  #earthquake #taiwan #japan #tsunami #naturaldisaster#Tsunami",0,0,1,300,"['#earthquake', '#taiwan', '#japan', '#tsunami', '#naturaldisaster', '#Tsunami']",[],"['\\U0001f300', '\\U0001f32a\\ufe0f', '\\u2705', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1700570874259378176/gqzcIM1u_normal.jpg,https://x.com/mr_sagarganesh/status/1775407521655836912,tweet_id:1775407521655836912
DigiDeals,@DigiDeals_tech,2024-04-03T06:14:30.000Z,False,"Taiwan experienced its strongest quake in 25 years, resulting in four reported deaths. The earthquake caused significant damage and disrupted daily life for many. #TaiwanEarthquake #StrongestQuake #NaturalDisaster",0,0,0,78,"['#TaiwanEarthquake', '#StrongestQuake', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1506514892232486916/uAmNXMY0_normal.jpg,https://x.com/DigiDeals_tech/status/1775406504218173775,tweet_id:1775406504218173775
Suno With Jyoti Vinay Kapoor,@SunoWithJVK,2024-04-03T06:13:18.000Z,False,"ताइवान में भयानक भूकंप का मंजर
Subscribe for more: https://youtube.com/@SunoWithJyotiVinayKapoor…#SunoWithJyotiVinayKapoor #JyotiVinayKapoor #TaiwanEarthquake #NaturalDisaster #EarthquakeAlert #EmergencyResponse #TaiwanQuake #DisasterPreparedness #SafetyFirst #TremorAlert #DisasterManagement",1,0,0,36,"['#SunoWithJyotiVinayKapoor', '#JyotiVinayKapoor', '#TaiwanEarthquake', '#NaturalDisaster', '#EarthquakeAlert', '#EmergencyResponse', '#TaiwanQuake', '#DisasterPreparedness', '#SafetyFirst', '#TremorAlert', '#DisasterManagement']",['https://youtube.com/@SunoWithJyotiVinayKapoor…'],[],https://pbs.twimg.com/profile_images/1639190052398936066/DmK5uJx0_normal.jpg,https://x.com/SunoWithJVK/status/1775406201200902348,tweet_id:1775406201200902348
USA Top Trends,@USATopTrendsCom,2024-04-03T06:00:01.000Z,True,Taiwan Struck by 7.2 Magnitude Earthquake - Deadliest in 25 Years#Taiwan #Earthquake #NaturalDisaster,0,0,0,103,"['#Taiwan', '#Earthquake', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1682717876820606979/Hx0WkrBH_normal.jpg,https://x.com/USATopTrendsCom/status/1775402858671673722,tweet_id:1775402858671673722
DirectDeals,@DirectDeals,2024-04-03T05:59:29.000Z,False,BREAKING: 7.5 magnitude earthquake in Taiwan.Our thoughts and prayers are with everyone affected. Stay safe and stay strong! #TaiwanEarthquake  #SafetyFirst  #PrayForTaiwan  #NaturalDisaster #EmergencyResponse #earthquake #StaySafeTaiwan #DirectDeals,0,0,1,170,"['#TaiwanEarthquake', '#SafetyFirst', '#PrayForTaiwan', '#NaturalDisaster', '#EmergencyResponse', '#earthquake', '#StaySafeTaiwan', '#DirectDeals']",[],[],https://pbs.twimg.com/profile_images/1609788363212742661/aquQrfE__normal.jpg,https://x.com/DirectDeals/status/1775402724160602357,tweet_id:1775402724160602357
Navpravah,@navpravahlive,2024-04-03T05:57:49.000Z,False,बुधवार सुबह ताइवान की राजधानी ताइपे में 7.2 तीव्रता का भूकंप महसूस किया गया। भूकंप आने के तुरंत बाद जापान में सुनामी की चेतावनी जारी कर दी गई।#Taiwan #Earthquake #NaturalDisaster #Japan #Tsunami #navpravahoriginal #NavpravahCoverage #navpravahlive,0,0,1,498,"['#Taiwan', '#Earthquake', '#NaturalDisaster', '#Japan', '#Tsunami', '#navpravahoriginal', '#NavpravahCoverage', '#navpravahlive']",[],[],https://pbs.twimg.com/profile_images/1319281765609926662/MtinUtU8_normal.jpg,https://x.com/navpravahlive/status/1775402304319160372,tweet_id:1775402304319160372
On The Pulse With Silki,@DZug08,2024-04-03T05:56:38.000Z,True,ICELAND DISASTER: LATEST UPDATE VIDEO HERE: https://youtu.be/N3-71r86CE8 #Island #Iceland #Volcano #volcanoiceland #grindavik #earthquake #volcaniceruptionIceland #swartsengi #icelandvolcano #bluelagoon #eruption #breakingNews #News #NaturalDisaster #BLUELAGOONICELAND,1,0,5,575,"['#Island', '#Iceland', '#Volcano', '#volcanoiceland', '#grindavik', '#earthquake', '#volcaniceruptionIceland', '#swartsengi', '#icelandvolcano', '#bluelagoon', '#eruption', '#breakingNews', '#News', '#NaturalDisaster', '#BLUELAGOONICELAND']",[],[],https://pbs.twimg.com/profile_images/1737270786912894976/01_HIrVN_normal.jpg,https://x.com/DZug08/status/1775402008494961036,tweet_id:1775402008494961036
GrowNxt Digital,@GrowNxtDigital,2024-04-03T05:53:43.000Z,False,"Taiwan rocked by 7.5 magnitude #earthquake, the strongest in 25 years. Casualties reported, landslides, and power outages. Impact felt in #Japan and #Philippines. #TaiwanEarthquake #NaturalDisaster #EarthquakeAlert #SafetyFirst",0,0,0,125,"['#earthquake', '#Japan', '#Philippines', '#TaiwanEarthquake', '#NaturalDisaster', '#EarthquakeAlert', '#SafetyFirst']",[],[],https://pbs.twimg.com/profile_images/1695366990343581696/q5xRoZ_c_normal.jpg,https://x.com/GrowNxtDigital/status/1775401270976692280,tweet_id:1775401270976692280
Viory Video,@vioryvideo,2024-04-03T05:53:28.000Z,True,Building toppled in Hualien as a deadly 7.4 magnitude earthquake rocks Taiwan.  #VioryVideo #HualienEarthquake #Taiwan #Hualien #BuildingCollapse #NaturalDisaster,2,0,1,226,"['#VioryVideo', '#HualienEarthquake', '#Taiwan', '#Hualien', '#BuildingCollapse', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1755573745115185153/zST9vkW2_normal.jpg,https://x.com/vioryvideo/status/1775401211023266161,tweet_id:1775401211023266161
News360,@News360press,2024-04-03T05:48:56.000Z,False,#BREAKING: Japan Issues Tsunami Warning as 7.5-Magnitude Earthquake Strikes Near Taiwan#BreakingNews #JapanTsunamiWarning #EarthquakeAlert #TaiwanQuake #NaturalDisaster #EmergencyAlert #SafetyFirst #TsunamiThreat #PrayForJapan #StaySafeJapan #DisasterResponse #EmergencyPrepared,0,0,0,265,"['#BREAKING', '#BreakingNews', '#JapanTsunamiWarning', '#EarthquakeAlert', '#TaiwanQuake', '#NaturalDisaster', '#EmergencyAlert', '#SafetyFirst', '#TsunamiThreat', '#PrayForJapan', '#StaySafeJapan', '#DisasterResponse', '#EmergencyPrepared']",[],[],https://pbs.twimg.com/profile_images/1746234566174527488/XLWy9pSu_normal.jpg,https://x.com/News360press/status/1775400071024066569,tweet_id:1775400071024066569
The Daily Intake,@dailyintake2023,2024-04-03T05:43:53.000Z,False,Devastating earthquake rocks Taiwan: Four fatalities reported in strongest tremor in 25 years. #TaiwanEarthquake #Taiwan #Earthquake #NaturalDisaster #TheDailyIntake https://thedailyintake.online/2024/04/03/taiwan-devastated-by-strongest-earthquake-in-25-years-four-fatalities-reported/…,0,0,0,154,"['#TaiwanEarthquake', '#Taiwan', '#Earthquake', '#NaturalDisaster', '#TheDailyIntake']",[],[],https://pbs.twimg.com/profile_images/1684527922470592513/_H2WCRNp_normal.jpg,https://x.com/dailyintake2023/status/1775398798786801686,tweet_id:1775398798786801686
